Employee #,Month,Date,Time-in,Time-out,Number of Hours Attended,Hourly Rate,Rice Subsidy,Phone Allowance,Clothing Allowance
10004,December,12/7/2022,8:00,17:00,9,362.05,0,0,0
10005,December,12/7/2022,8:00,17:00,9,133.93,0,0,0
10006,December,12/7/2022,8:00,17:00,9,133.93,0,0,0
10007,December,12/7/2022,8:00,17:00,9,142.86,0,0,0
10008,December,12/7/2022,8:00,17:00,9,142.86,0,0,0
10009,December,12/7/2022,8:00,17:00,9,133.93,0,0,0
10010,December,12/7/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/7/2022,8:00,17:00,9,229.02,0,0,0
10012,December,12/7/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/7/2022,8:00,17:00,9,377.98,0,0,0
10014,December,12/7/2022,8:00,17:00,9,138.39,0,0,0
10015,December,12/7/2022,8:00,17:00,9,138.39,0,0,0
10016,December,12/7/2022,8:00,17:00,9,142.86,0,0,0
10017,December,12/7/2022,8:00,17:00,9,133.93,0,0,0
10018,December,12/7/2022,8:00,17:00,9,133.93,0,0,0
10019,December,12/7/2022,8:00,17:00,9,142.86,0,0,0
10020,December,12/7/2022,8:00,17:00,9,147.32,0,0,0
10021,December,12/7/2022,8:00,17:00,9,147.32,0,0,0
10022,December,12/7/2022,8:00,17:00,9,142.86,0,0,0
10023,December,12/7/2022,8:00,17:00,9,133.93,0,0,0
10024,December,12/7/2022,8:00,17:00,9,133.93,0,0,0
10025,December,12/7/2022,8:00,17:00,9,133.93,0,0,0
10001,December,12/8/2022,0:00,0:00,0,373.04,0,0,0
10002,December,12/8/2022,0:00,0:00,0,255.8,0,0,0
10003,December,12/8/2022,0:00,0:00,0,255.8,0,0,0
10004,December,12/8/2022,0:00,0:00,0,362.05,0,0,0
10005,December,12/8/2022,0:00,0:00,0,133.93,0,0,0
10006,December,12/8/2022,0:00,0:00,0,133.93,0,0,0
10007,December,12/8/2022,0:00,0:00,0,142.86,0,0,0
10008,December,12/8/2022,0:00,0:00,0,142.86,0,0,0
10009,December,12/8/2022,0:00,0:00,0,133.93,0,0,0
10010,December,12/8/2022,0:00,0:00,0,133.93,0,0,0
10011,December,12/8/2022,0:00,0:00,0,229.02,0,0,0
10012,December,12/8/2022,0:00,0:00,0,249.11,0,0,0
10013,December,12/8/2022,0:00,0:00,0,377.98,0,0,0
10014,December,12/8/2022,0:00,0:00,0,138.39,0,0,0
10015,December,12/8/2022,0:00,0:00,0,138.39,0,0,0
10016,December,12/8/2022,0:00,0:00,0,142.86,0,0,0
10017,December,12/8/2022,0:00,0:00,0,133.93,0,0,0
10018,December,12/8/2022,0:00,0:00,0,133.93,0,0,0
10019,December,12/8/2022,0:00,0:00,0,142.86,0,0,0
10020,December,12/8/2022,0:00,0:00,0,147.32,0,0,0
10021,December,12/8/2022,0:00,0:00,0,147.32,0,0,0
10022,December,12/8/2022,0:00,0:00,0,142.86,0,0,0
10023,December,12/8/2022,0:00,0:00,0,133.93,0,0,0
10024,December,12/8/2022,0:00,0:00,0,133.93,0,0,0
10025,December,12/8/2022,0:00,0:00,0,133.93,0,0,0
10001,December,12/9/2022,8:00,17:00,9,373.04,0,0,0
10002,December,12/9/2022,8:00,17:00,9,255.8,0,0,0
10003,December,12/9/2022,8:00,17:00,9,255.8,0,0,0
10004,December,12/9/2022,8:00,17:00,9,362.05,0,0,0
10005,December,12/9/2022,8:00,17:00,9,133.93,0,0,0
10006,December,12/9/2022,8:00,17:00,9,133.93,0,0,0
10007,December,12/9/2022,8:00,17:00,9,142.86,0,0,0
10008,December,12/9/2022,8:00,17:00,9,142.86,0,0,0
10009,December,12/9/2022,8:00,17:00,9,133.93,0,0,0
10010,December,12/9/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/9/2022,8:00,17:00,9,229.02,0,0,0
10012,December,12/9/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/9/2022,8:00,17:00,9,377.98,0,0,0
10014,December,12/9/2022,8:00,17:00,9,138.39,0,0,0
10015,December,12/9/2022,8:00,17:00,9,138.39,0,0,0
10016,December,12/9/2022,8:00,17:00,9,142.86,0,0,0
10017,December,12/9/2022,8:00,17:00,9,133.93,0,0,0
10018,December,12/9/2022,8:00,17:00,9,133.93,0,0,0
10019,December,12/9/2022,8:00,17:00,9,142.86,0,0,0
10020,December,12/9/2022,8:00,17:00,9,147.32,0,0,0
10021,December,12/9/2022,8:00,17:00,9,147.32,0,0,0
10022,December,12/9/2022,8:00,17:00,9,142.86,0,0,0
10023,December,12/9/2022,8:00,17:00,9,133.93,0,0,0
10024,December,12/9/2022,8:00,17:00,9,133.93,0,0,0
10025,December,12/9/2022,8:00,17:00,9,133.93,0,0,0
10001,December,12/12/2022,8:00,17:00,9,373.04,0,0,0
10002,December,12/12/2022,8:00,17:00,9,255.8,0,0,0
10003,December,12/12/2022,8:00,17:00,9,255.8,0,0,0
10004,December,12/12/2022,8:00,17:00,9,362.05,0,0,0
10005,December,12/12/2022,8:15,17:00,8.75,133.93,0,0,0
10006,December,12/12/2022,8:00,17:00,9,133.93,0,0,0
10007,December,12/12/2022,8:00,17:00,9,142.86,0,0,0
10008,December,12/12/2022,8:00,17:00,9,142.86,0,0,0
10009,December,12/12/2022,8:00,17:00,9,133.93,0,0,0
10010,December,12/12/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/12/2022,10:30,17:00,6.5,229.02,0,0,0
10012,December,12/12/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/12/2022,8:00,17:00,9,377.98,0,0,0
10014,December,12/12/2022,8:00,17:00,9,138.39,0,0,0
10015,December,12/12/2022,8:00,17:00,9,138.39,0,0,0
10016,December,12/12/2022,8:00,17:00,9,142.86,0,0,0
10017,December,12/12/2022,8:00,17:00,9,133.93,0,0,0
10018,December,12/12/2022,8:00,17:00,9,133.93,0,0,0
10019,December,12/12/2022,8:00,17:00,9,142.86,0,0,0
10020,December,12/12/2022,8:00,17:00,9,147.32,0,0,0
10021,December,12/12/2022,13:00,17:00,4,147.32,0,0,0
10022,December,12/12/2022,8:00,17:00,9,142.86,0,0,0
10023,December,12/12/2022,8:00,17:00,9,133.93,0,0,0
10024,December,12/12/2022,8:00,17:00,9,133.93,0,0,0
10025,December,12/12/2022,8:00,17:00,9,133.93,0,0,0
10001,December,12/13/2022,8:00,17:00,9,373.04,0,0,0
10002,December,12/13/2022,8:00,17:00,9,255.8,0,0,0
10003,December,12/13/2022,11:30,17:00,5.5,255.8,0,0,0
10004,December,12/13/2022,8:00,17:00,9,362.05,0,0,0
10005,December,12/13/2022,8:00,17:00,9,133.93,0,0,0
10006,December,12/13/2022,8:00,17:00,9,133.93,0,0,0
10007,December,12/13/2022,8:00,17:00,9,142.86,0,0,0
10008,December,12/13/2022,8:10,17:00,8.83,142.86,0,0,0
10009,December,12/13/2022,8:00,17:00,9,133.93,0,0,0
10010,December,12/13/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/13/2022,8:00,17:00,9,229.02,0,0,0
10012,December,12/13/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/13/2022,8:00,17:00,9,377.98,0,0,0
10014,December,12/13/2022,8:00,17:00,9,138.39,0,0,0
10015,December,12/13/2022,8:00,17:00,9,138.39,0,0,0
10016,December,12/13/2022,8:00,17:00,9,142.86,0,0,0
10017,December,12/13/2022,8:05,17:00,8.92,133.93,0,0,0
10018,December,12/13/2022,8:00,17:00,9,133.93,0,0,0
10019,December,12/13/2022,8:00,17:00,9,142.86,0,0,0
10020,December,12/13/2022,8:00,17:00,9,147.32,0,0,0
10021,December,12/13/2022,8:00,17:00,9,147.32,0,0,0
10022,December,12/13/2022,8:00,17:00,9,142.86,0,0,0
10023,December,12/13/2022,9:00,17:00,8,133.93,0,0,0
10024,December,12/13/2022,8:00,17:00,9,133.93,0,0,0
10025,December,12/13/2022,8:00,17:00,9,133.93,0,0,0
10001,December,12/14/2022,8:00,17:00,9,373.04,0,0,0
10002,December,12/14/2022,8:00,17:00,9,255.8,0,0,0
10003,December,12/14/2022,8:00,17:00,9,255.8,0,0,0
10004,December,12/14/2022,8:00,17:00,9,362.05,0,0,0
10005,December,12/14/2022,8:00,17:00,9,133.93,0,0,0
10006,December,12/14/2022,8:00,17:00,9,133.93,0,0,0
10007,December,12/14/2022,8:00,17:00,9,142.86,0,0,0
10008,December,12/14/2022,8:00,17:00,9,142.86,0,0,0
10009,December,12/14/2022,8:00,17:00,9,133.93,0,0,0
10010,December,12/14/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/14/2022,8:00,17:00,9,229.02,0,0,0
10012,December,12/14/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/14/2022,8:00,17:00,9,377.98,0,0,0
10014,December,12/14/2022,8:00,17:00,9,138.39,0,0,0
10015,December,12/14/2022,8:00,17:00,9,138.39,0,0,0
10016,December,12/14/2022,8:00,17:00,9,142.86,0,0,0
10017,December,12/14/2022,8:00,17:00,9,133.93,0,0,0
10018,December,12/14/2022,8:00,17:00,9,133.93,0,0,0
10019,December,12/14/2022,8:00,17:00,9,142.86,0,0,0
10020,December,12/14/2022,8:00,17:00,9,147.32,0,0,0
10021,December,12/14/2022,8:00,17:00,9,147.32,0,0,0
10022,December,12/14/2022,8:00,17:00,9,142.86,0,0,0
10023,December,12/14/2022,8:00,17:00,9,133.93,0,0,0
10024,December,12/14/2022,8:00,17:00,9,133.93,0,0,0
10025,December,12/14/2022,8:00,17:00,9,133.93,0,0,0
10001,December,12/15/2022,8:00,17:00,9,373.04,0,0,0
10002,December,12/15/2022,0:00,0:00,0,255.8,0,0,0
10003,December,12/15/2022,0:00,0:00,0,255.8,0,0,0
10004,December,12/15/2022,0:00,0:00,0,362.05,0,0,0
10005,December,12/15/2022,0:00,0:00,0,133.93,0,0,0
10006,December,12/15/2022,0:00,0:00,0,133.93,0,0,0
10007,December,12/15/2022,8:00,17:00,9,142.86,0,0,0
10008,December,12/15/2022,8:00,17:00,9,142.86,0,0,0
10009,December,12/15/2022,8:00,17:00,9,133.93,0,0,0
10010,December,12/15/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/15/2022,8:00,17:00,9,229.02,0,0,0
10012,December,12/15/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/15/2022,10:00,17:00,7,377.98,0,0,0
10014,December,12/15/2022,10:00,17:00,7,138.39,0,0,0
10015,December,12/15/2022,10:00,17:00,7,138.39,0,0,0
10016,December,12/15/2022,10:00,17:00,7,142.86,0,0,0
10017,December,12/15/2022,10:00,17:00,7,133.93,0,0,0
10018,December,12/15/2022,10:00,17:00,7,133.93,0,0,0
10019,December,12/15/2022,10:00,17:00,7,142.86,0,0,0
10020,December,12/15/2022,10:00,17:00,7,147.32,0,0,0
10021,December,12/15/2022,10:00,17:00,7,147.32,0,0,0
10022,December,12/15/2022,10:00,17:00,7,142.86,0,0,0
10023,December,12/15/2022,10:00,17:00,7,133.93,0,0,0
10024,December,12/15/2022,10:00,17:00,7,133.93,0,0,0
10025,December,12/15/2022,10:00,17:00,7,133.93,0,0,0
10001,December,12/16/2022,8:00,17:00,9,373.04,0,0,0
10002,December,12/16/2022,0:00,0:00,0,255.8,0,0,0
10003,December,12/16/2022,0:00,0:00,0,255.8,0,0,0
10004,December,12/16/2022,0:00,0:00,0,362.05,0,0,0
10005,December,12/16/2022,0:00,0:00,0,133.93,0,0,0
10006,December,12/16/2022,0:00,0:00,0,133.93,0,0,0
10007,December,12/16/2022,8:00,17:00,9,142.86,0,0,0
10008,December,12/16/2022,8:00,17:00,9,142.86,0,0,0
10009,December,12/16/2022,8:00,17:00,9,133.93,0,0,0
10010,December,12/16/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/16/2022,8:00,17:00,9,229.02,0,0,0
10012,December,12/16/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/16/2022,8:00,17:00,9,377.98,0,0,0
10014,December,12/16/2022,8:00,17:00,9,138.39,0,0,0
10015,December,12/16/2022,8:00,17:00,9,138.39,0,0,0
10016,December,12/16/2022,8:00,17:00,9,142.86,0,0,0
10017,December,12/16/2022,8:00,17:00,9,133.93,0,0,0
10018,December,12/16/2022,8:00,17:00,9,133.93,0,0,0
10019,December,12/16/2022,8:00,17:00,9,142.86,0,0,0
10020,December,12/16/2022,8:00,17:00,9,147.32,0,0,0
10021,December,12/16/2022,8:00,17:00,9,147.32,0,0,0
10022,December,12/16/2022,8:00,17:00,9,142.86,0,0,0
10023,December,12/16/2022,8:00,17:00,9,133.93,0,0,0
10024,December,12/16/2022,8:00,17:00,9,133.93,0,0,0
10025,December,12/16/2022,8:00,17:00,9,133.93,0,0,0
10001,December,12/19/2022,8:00,17:00,9,373.04,0,0,0
10002,December,12/19/2022,0:00,0:00,0,255.8,0,0,0
10003,December,12/19/2022,0:00,0:00,0,255.8,0,0,0
10004,December,12/19/2022,0:00,0:00,0,362.05,0,0,0
10005,December,12/19/2022,0:00,0:00,0,133.93,0,0,0
10006,December,12/19/2022,0:00,0:00,0,133.93,0,0,0
10007,December,12/19/2022,8:27,17:00,8.55,142.86,0,0,0
10008,December,12/19/2022,8:01,17:00,8.98,142.86,0,0,0
10009,December,12/19/2022,8:05,17:00,8.92,133.93,0,0,0
10010,December,12/19/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/19/2022,8:00,17:00,9,229.02,0,0,0
10012,December,12/19/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/19/2022,8:00,17:00,9,377.98,0,0,0
10014,December,12/19/2022,8:00,17:00,9,138.39,0,0,0
10015,December,12/19/2022,8:00,17:00,9,138.39,0,0,0
10016,December,12/19/2022,8:28,17:00,8.53,142.86,0,0,0
10017,December,12/19/2022,8:00,17:00,9,133.93,0,0,0
10018,December,12/19/2022,8:00,17:00,9,133.93,0,0,0
10019,December,12/19/2022,8:00,17:00,9,142.86,0,0,0
10020,December,12/19/2022,8:00,17:00,9,147.32,0,0,0
10021,December,12/19/2022,8:11,17:00,8.82,147.32,0,0,0
10022,December,12/19/2022,8:00,17:00,9,142.86,0,0,0
10023,December,12/19/2022,8:00,17:00,9,133.93,0,0,0
10024,December,12/19/2022,8:21,17:00,8.65,133.93,0,0,0
10025,December,12/19/2022,8:00,17:00,9,133.93,0,0,0
10001,December,12/20/2022,8:00,17:00,9,373.04,0,0,0
10002,December,12/20/2022,0:00,0:00,0,255.8,0,0,0
10003,December,12/20/2022,0:00,0:00,0,255.8,0,0,0
10004,December,12/20/2022,0:00,0:00,0,362.05,0,0,0
10005,December,12/20/2022,0:00,0:00,0,133.93,0,0,0
10006,December,12/20/2022,0:00,0:00,0,133.93,0,0,0
10007,December,12/20/2022,8:00,17:00,9,142.86,0,0,0
10008,December,12/20/2022,8:00,17:00,9,142.86,0,0,0
10009,December,12/20/2022,8:00,17:00,9,133.93,0,0,0
10010,December,12/20/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/20/2022,8:00,17:00,9,229.02,0,0,0
10012,December,12/20/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/20/2022,8:00,17:00,9,377.98,0,0,0
10014,December,12/20/2022,8:00,17:00,9,138.39,0,0,0
10015,December,12/20/2022,8:00,17:00,9,138.39,0,0,0
10016,December,12/20/2022,8:00,17:00,9,142.86,0,0,0
10017,December,12/20/2022,8:00,17:00,9,133.93,0,0,0
10018,December,12/20/2022,8:00,17:00,9,133.93,0,0,0
10019,December,12/20/2022,8:00,17:00,9,142.86,0,0,0
10020,December,12/20/2022,8:00,17:00,9,147.32,0,0,0
10021,December,12/20/2022,8:00,17:00,9,147.32,0,0,0
10022,December,12/20/2022,8:00,17:00,9,142.86,0,0,0
10023,December,12/20/2022,8:00,17:00,9,133.93,0,0,0
10024,December,12/20/2022,8:00,17:00,9,133.93,0,0,0
10025,December,12/20/2022,8:00,17:00,9,133.93,0,0,0
10001,December,12/21/2022,8:00,17:00,9,373.04,0,0,0
10002,December,12/21/2022,0:00,0:00,0,255.8,0,0,0
10003,December,12/21/2022,0:00,0:00,0,255.8,0,0,0
10004,December,12/21/2022,0:00,0:00,0,362.05,0,0,0
10005,December,12/21/2022,0:00,0:00,0,133.93,0,0,0
10006,December,12/21/2022,0:00,0:00,0,133.93,0,0,0
10007,December,12/21/2022,8:00,17:00,9,142.86,0,0,0
10008,December,12/21/2022,8:00,17:00,9,142.86,0,0,0
10009,December,12/21/2022,8:00,17:00,9,133.93,0,0,0
10010,December,12/21/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/21/2022,10:30,17:00,6.5,229.02,0,0,0
10012,December,12/21/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/21/2022,8:00,17:00,9,377.98,0,0,0
10014,December,12/21/2022,8:00,17:00,9,138.39,0,0,0
10015,December,12/21/2022,8:00,17:00,9,138.39,0,0,0
10016,December,12/21/2022,8:00,17:00,9,142.86,0,0,0
10017,December,12/21/2022,8:00,17:00,9,133.93,0,0,0
10018,December,12/21/2022,8:00,17:00,9,133.93,0,0,0
10019,December,12/21/2022,8:00,17:00,9,142.86,0,0,0
10020,December,12/21/2022,8:00,17:00,9,147.32,0,0,0
10021,December,12/21/2022,13:00,17:00,4,147.32,0,0,0
10022,December,12/21/2022,8:00,17:00,9,142.86,0,0,0
10023,December,12/21/2022,8:00,17:00,9,133.93,0,0,0
10024,December,12/21/2022,8:00,17:00,9,133.93,0,0,0
10025,December,12/21/2022,8:00,17:00,9,133.93,0,0,0
10001,December,12/22/2022,8:00,17:00,9,373.04,0,0,0
10002,December,12/22/2022,0:00,0:00,0,255.8,0,0,0
10003,December,12/22/2022,0:00,0:00,0,255.8,0,0,0
10004,December,12/22/2022,0:00,0:00,0,362.05,0,0,0
10005,December,12/22/2022,0:00,0:00,0,133.93,0,0,0
10006,December,12/22/2022,0:00,0:00,0,133.93,0,0,0
10007,December,12/22/2022,8:00,17:00,9,142.86,0,0,0
10008,December,12/22/2022,8:10,17:00,8.83,142.86,0,0,0
10009,December,12/22/2022,8:00,17:00,9,133.93,0,0,0
10010,December,12/22/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/22/2022,8:00,17:00,9,229.02,0,0,0
10012,December,12/22/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/22/2022,8:00,17:00,9,377.98,0,0,0
10014,December,12/22/2022,8:00,17:00,9,138.39,0,0,0
10015,December,12/22/2022,8:00,17:00,9,138.39,0,0,0
10016,December,12/22/2022,8:00,17:00,9,142.86,0,0,0
10017,December,12/22/2022,8:05,17:00,8.92,133.93,0,0,0
10018,December,12/22/2022,8:00,17:00,9,133.93,0,0,0
10019,December,12/22/2022,8:00,17:00,9,142.86,0,0,0
10020,December,12/22/2022,8:00,17:00,9,147.32,0,0,0
10021,December,12/22/2022,8:00,17:00,9,147.32,0,0,0
10022,December,12/22/2022,8:00,17:00,9,142.86,0,0,0
10023,December,12/22/2022,9:00,17:00,8,133.93,0,0,0
10024,December,12/22/2022,8:00,17:00,9,133.93,0,0,0
10025,December,12/22/2022,8:00,17:00,9,133.93,0,0,0
10001,December,12/23/2022,8:00,17:00,9,373.04,0,0,0
10002,December,12/23/2022,0:00,0:00,0,255.8,0,0,0
10003,December,12/23/2022,0:00,0:00,0,255.8,0,0,0
10004,December,12/23/2022,0:00,0:00,0,362.05,0,0,0
10005,December,12/23/2022,0:00,0:00,0,133.93,0,0,0
10006,December,12/23/2022,0:00,0:00,0,133.93,0,0,0
10007,December,12/23/2022,8:00,17:00,9,142.86,0,0,0
10008,December,12/23/2022,8:00,17:00,9,142.86,0,0,0
10009,December,12/23/2022,8:00,17:00,9,133.93,0,0,0
10010,December,12/23/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/23/2022,8:00,17:00,9,229.02,0,0,0
10012,December,12/23/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/23/2022,8:00,17:00,9,377.98,0,0,0
10014,December,12/23/2022,8:00,17:00,9,138.39,0,0,0
10015,December,12/23/2022,8:00,17:00,9,138.39,0,0,0
10016,December,12/23/2022,8:00,17:00,9,142.86,0,0,0
10017,December,12/23/2022,8:00,17:00,9,133.93,0,0,0
10018,December,12/23/2022,8:00,17:00,9,133.93,0,0,0
10019,December,12/23/2022,8:00,17:00,9,142.86,0,0,0
10020,December,12/23/2022,8:00,17:00,9,147.32,0,0,0
10021,December,12/23/2022,8:00,17:00,9,147.32,0,0,0
10022,December,12/23/2022,8:00,17:00,9,142.86,0,0,0
10023,December,12/23/2022,8:00,17:00,9,133.93,0,0,0
10024,December,12/23/2022,8:00,17:00,9,133.93,0,0,0
10025,December,12/23/2022,8:00,17:00,9,133.93,0,0,0
10001,December,12/26/2022,8:00,17:00,9,373.04,0,0,0
10002,December,12/26/2022,0:00,0:00,0,255.8,0,0,0
10003,December,12/26/2022,0:00,0:00,0,255.8,0,0,0
10004,December,12/26/2022,0:00,0:00,0,362.05,0,0,0
10005,December,12/26/2022,0:00,0:00,0,133.93,0,0,0
10006,December,12/26/2022,0:00,0:00,0,133.93,0,0,0
10007,December,12/26/2022,8:00,17:00,9,142.86,0,0,0
10008,December,12/26/2022,8:00,17:00,9,142.86,0,0,0
10009,December,12/26/2022,8:00,17:00,9,133.93,0,0,0
10010,December,12/26/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/26/2022,8:00,17:00,9,229.02,0,0,0
10012,December,12/26/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/26/2022,10:00,17:00,7,377.98,0,0,0
10014,December,12/26/2022,10:00,17:00,7,138.39,0,0,0
10015,December,12/26/2022,10:00,17:00,7,138.39,0,0,0
10016,December,12/26/2022,10:00,17:00,7,142.86,0,0,0
10017,December,12/26/2022,10:00,17:00,7,133.93,0,0,0
10018,December,12/26/2022,10:00,17:00,7,133.93,0,0,0
10019,December,12/26/2022,10:00,17:00,7,142.86,0,0,0
10020,December,12/26/2022,10:00,17:00,7,147.32,0,0,0
10021,December,12/26/2022,10:00,17:00,7,147.32,0,0,0
10022,December,12/26/2022,10:00,17:00,7,142.86,0,0,0
10023,December,12/26/2022,10:00,17:00,7,133.93,0,0,0
10024,December,12/26/2022,10:00,17:00,7,133.93,0,0,0
10025,December,12/26/2022,10:00,17:00,7,133.93,0,0,0
10001,December,12/27/2022,8:00,17:00,9,373.04,0,0,0
10002,December,12/27/2022,0:00,0:00,0,255.8,0,0,0
10003,December,12/27/2022,0:00,0:00,0,255.8,0,0,0
10004,December,12/27/2022,0:00,0:00,0,362.05,0,0,0
10005,December,12/27/2022,0:00,0:00,0,133.93,0,0,0
10006,December,12/27/2022,0:00,0:00,0,133.93,0,0,0
10007,December,12/27/2022,8:00,17:00,9,142.86,0,0,0
10008,December,12/27/2022,8:00,17:00,9,142.86,0,0,0
10009,December,12/27/2022,8:00,17:00,9,133.93,0,0,0
10010,December,12/27/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/27/2022,8:00,17:00,9,229.02,0,0,0
10012,December,12/27/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/27/2022,8:00,17:00,9,377.98,0,0,0
10014,December,12/27/2022,8:00,17:00,9,138.39,0,0,0
10015,December,12/27/2022,8:00,17:00,9,138.39,0,0,0
10016,December,12/27/2022,8:00,17:00,9,142.86,0,0,0
10017,December,12/27/2022,8:00,17:00,9,133.93,0,0,0
10018,December,12/27/2022,8:00,17:00,9,133.93,0,0,0
10019,December,12/27/2022,8:00,17:00,9,142.86,0,0,0
10020,December,12/27/2022,8:00,17:00,9,147.32,0,0,0
10021,December,12/27/2022,8:00,17:00,9,147.32,0,0,0
10022,December,12/27/2022,8:00,17:00,9,142.86,0,0,0
10023,December,12/27/2022,8:00,17:00,9,133.93,0,0,0
10024,December,12/27/2022,8:00,17:00,9,133.93,0,0,0
10025,December,12/27/2022,8:00,17:00,9,133.93,0,0,0
10001,December,12/28/2022,8:00,17:00,9,373.04,0,0,0
10002,December,12/28/2022,0:00,0:00,0,255.8,0,0,0
10003,December,12/28/2022,0:00,0:00,0,255.8,0,0,0
10004,December,12/28/2022,0:00,0:00,0,362.05,0,0,0
10005,December,12/28/2022,0:00,0:00,0,133.93,0,0,0
10006,December,12/28/2022,0:00,0:00,0,133.93,0,0,0
10007,December,12/28/2022,8:27,17:00,8.55,142.86,0,0,0
10008,December,12/28/2022,8:01,17:00,8.98,142.86,0,0,0
10009,December,12/28/2022,8:05,17:00,8.92,133.93,0,0,0
10010,December,12/28/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/28/2022,8:00,17:00,9,229.02,0,0,0
10012,December,12/28/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/28/2022,8:00,17:00,9,377.98,0,0,0
10014,December,12/28/2022,8:00,17:00,9,138.39,0,0,0
10015,December,12/28/2022,8:00,17:00,9,138.39,0,0,0
10016,December,12/28/2022,8:28,17:00,8.53,142.86,0,0,0
10017,December,12/28/2022,8:00,17:00,9,133.93,0,0,0
10018,December,12/28/2022,8:00,17:00,9,133.93,0,0,0
10019,December,12/28/2022,8:00,17:00,9,142.86,0,0,0
10020,December,12/28/2022,8:00,17:00,9,147.32,0,0,0
10021,December,12/28/2022,8:11,17:00,8.82,147.32,0,0,0
10022,December,12/28/2022,8:00,17:00,9,142.86,0,0,0
10023,December,12/28/2022,8:00,17:00,9,133.93,0,0,0
10024,December,12/28/2022,8:21,17:00,8.65,133.93,0,0,0
10025,December,12/28/2022,8:00,17:00,9,133.93,0,0,0
10001,December,12/29/2022,8:00,17:00,9,373.04,0,0,0
10002,December,12/29/2022,0:00,0:00,0,255.8,0,0,0
10003,December,12/29/2022,0:00,0:00,0,255.8,0,0,0
10004,December,12/29/2022,0:00,0:00,0,362.05,0,0,0
10005,December,12/29/2022,0:00,0:00,0,133.93,0,0,0
10006,December,12/29/2022,0:00,0:00,0,133.93,0,0,0
10007,December,12/29/2022,8:00,17:00,9,142.86,0,0,0
10008,December,12/29/2022,8:00,17:00,9,142.86,0,0,0
10009,December,12/29/2022,8:00,17:00,9,133.93,0,0,0
10010,December,12/29/2022,8:00,17:00,9,133.93,0,0,0
10011,December,12/29/2022,8:00,17:00,9,229.02,0,0,0
10012,December,12/29/2022,8:00,17:00,9,249.11,0,0,0
10013,December,12/29/2022,8:00,17:00,9,377.98,0,0,0
10014,December,12/29/2022,8:00,17:00,9,138.39,0,0,0
10015,December,12/29/2022,8:00,17:00,9,138.39,0,0,0
10016,December,12/29/2022,8:00,17:00,9,142.86,0,0,0
10017,December,12/29/2022,8:00,17:00,9,133.93,0,0,0
10018,December,12/29/2022,8:00,17:00,9,133.93,0,0,0
10019,December,12/29/2022,8:00,17:00,9,142.86,0,0,0
10020,December,12/29/2022,8:00,17:00,9,147.32,0,0,0
10021,December,12/29/2022,8:00,17:00,9,147.32,0,0,0
10022,December,12/29/2022,8:00,17:00,9,142.86,0,0,0
10023,December,12/29/2022,8:00,17:00,9,133.93,0,0,0
10024,December,12/29/2022,8:00,17:00,9,133.93,0,0,0
10025,December,12/29/2022,8:00,17:00,9,133.93,0,0,0
10001,December,12/30/2022,0:00,0:00,0,373.04,0,0,0
10002,December,12/30/2022,0:00,0:00,0,255.8,0,0,0
10003,December,12/30/2022,0:00,0:00,0,255.8,0,0,0
10004,December,12/30/2022,0:00,0:00,0,362.05,0,0,0
10005,December,12/30/2022,0:00,0:00,0,133.93,0,0,0
10006,December,12/30/2022,0:00,0:00,0,133.93,0,0,0
10007,December,12/30/2022,0:00,0:00,0,142.86,0,0,0
10008,December,12/30/2022,0:00,0:00,0,142.86,0,0,0
10009,December,12/30/2022,0:00,0:00,0,133.93,0,0,0
10010,December,12/30/2022,0:00,0:00,0,133.93,0,0,0
10011,December,12/30/2022,0:00,0:00,0,229.02,0,0,0
10012,December,12/30/2022,0:00,0:00,0,249.11,0,0,0
